2267.00000000, 5942.00000000, 6584.00000000, 11947.00000000, 15065.00000000, 16220.00000000, 19195.00000000, 26562.00000000, 33082.00000000, 38332.00000000, 48509.00000000, 49924.00000000, 55229.00000000, 60263.00000000, 63767.00000000, 64883.00000000, 65697.00000000, 68056.00000000, 71538.00000000, 78349.00000000, 82533.00000000, 87038.00000000, 107231.00000000, 131123.00000000, 131498.00000000, 142448.00000000, 143725.00000000, 144731.00000000, 146968.00000000, 150801.00000000, 151537.00000000, 154676.00000000, 158049.00000000, 161410.00000000, 163287.00000000, 163776.00000000, 166543.00000000, 167457.00000000, 171055.00000000, 175888.00000000, 182595.00000000, 184652.00000000, 189362.00000000, 196382.00000000, 198048.00000000, 198206.00000000, 201938.00000000, 203442.00000000, 204996.00000000, 230331.00000000, 236292.00000000, 236334.00000000, 241517.00000000, 243045.00000000, 247543.00000000, 253063.00000000, 253706.00000000, 263034.00000000, 278497.00000000, 280846.00000000, 284140.00000000, 288589.00000000, 290565.00000000, 293829.00000000, 307172.00000000, 314476.00000000, 318724.00000000, 320379.00000000, 321737.00000000, 326375.00000000, 332276.00000000, 340190.00000000, 340631.00000000, 343958.00000000, 349539.00000000, 351248.00000000, 359459.00000000, 361412.00000000, 368934.00000000, 369686.00000000, 371030.00000000, 372062.00000000, 375314.00000000, 375518.00000000, 376779.00000000, 379181.00000000, 382120.00000000, 383270.00000000, 384811.00000000, 386345.00000000, 392395.00000000, 409008.00000000, 414735.00000000, 417860.00000000, 428251.00000000, 438725.00000000, 453118.00000000, 462082.00000000, 463114.00000000, 464767.00000000, 466221.00000000, 467816.00000000, 468874.00000000, 474186.00000000, 475040.00000000, 477143.00000000, 477340.00000000, 478951.00000000, 479768.00000000, 489319.00000000, 495242.00000000, 499740.00000000, 503771.00000000, 507640.00000000, 520476.00000000, 536619.00000000, 543719.00000000, 554093.00000000, 563865.00000000, 577065.00000000, 578300.00000000, 579790.00000000, 586093.00000000, 590911.00000000, 591623.00000000, 596933.00000000, 601279.00000000, 603583.00000000, 609464.00000000, 633848.00000000, 635135.00000000, 638767.00000000, 645503.00000000, 648952.00000000, 650433.00000000, 655201.00000000, 656057.00000000, 663824.00000000, 664013.00000000, 675061.00000000, 676228.00000000, 679265.00000000, 682679.00000000, 688044.00000000, 696819.00000000, 706948.00000000, 711892.00000000, 714269.00000000, 715636.00000000, 719505.00000000, 720108.00000000, 722734.00000000, 740814.00000000, 742728.00000000, 758796.00000000, 764737.00000000, 765098.00000000, 775029.00000000, 781646.00000000, 782246.00000000, 783088.00000000, 786392.00000000, 797766.00000000, 833744.00000000, 834702.00000000, 836340.00000000, 836941.00000000, 838366.00000000, 839319.00000000, 845267.00000000, 845383.00000000, 855547.00000000, 865808.00000000, 869106.00000000, 875817.00000000, 889096.00000000, 891736.00000000, 903107.00000000, 907095.00000000, 911929.00000000, 912561.00000000, 917123.00000000, 920632.00000000, 921676.00000000, 926590.00000000, 928009.00000000, 939274.00000000, 947187.00000000, 949282.00000000, 957852.00000000, 962835.00000000, 963814.00000000, 964349.00000000, 968080.00000000, 969197.00000000, 969851.00000000, 973634.00000000, 985450.00000000, 990027.00000000, 1004777.00000000, 1008471.00000000, 1014117.00000000, 1016827.00000000, 1021260.00000000, 1024425.00000000, 1026162.00000000, 1032549.00000000, 1034989.00000000, 1036034.00000000, 1036380.00000000, 1037162.00000000, 1039022.00000000, 1058953.00000000, 1059816.00000000, 1060404.00000000, 1063102.00000000, 1064156.00000000, 1068485.00000000, 1069282.00000000, 1070035.00000000, 1070244.00000000, 1088510.00000000, 1089412.00000000, 1093086.00000000, 1098140.00000000, 1106374.00000000, 1110343.00000000, 1111631.00000000, 1119188.00000000, 1127349.00000000, 1131562.00000000, 1132417.00000000, 1135597.00000000, 1140736.00000000, 1141368.00000000, 1147965.00000000, 1149668.00000000, 1152152.00000000, 1152580.00000000, 1155509.00000000, 1156772.00000000, 1170964.00000000, 1174194.00000000, 1178080.00000000, 1182430.00000000, 1188387.00000000, 1188564.00000000, 1206690.00000000, 1207226.00000000, 1208985.00000000, 1213054.00000000, 1222086.00000000, 1222579.00000000, 1224319.00000000, 1229916.00000000, 1234833.00000000, 1236904.00000000, 1242786.00000000, 1245544.00000000, 1247368.00000000, 1247870.00000000, 1253515.00000000, 1254303.00000000, 1260416.00000000, 1261140.00000000, 1275638.00000000, 1278616.00000000, 1280290.00000000, 1280886.00000000, 1293273.00000000, 1298425.00000000, 1302040.00000000, 1308211.00000000, 1311184.00000000, 1324447.00000000, 1327901.00000000, 1345174.00000000, 1360759.00000000, 1365738.00000000, 1367359.00000000, 1367788.00000000, 1367934.00000000, 1370804.00000000, 1374129.00000000, 1380030.00000000, 1380992.00000000, 1390439.00000000, 1401267.00000000, 1403885.00000000, 1403977.00000000, 1405015.00000000, 1418579.00000000, 1418900.00000000, 1421852.00000000, 1422089.00000000, 1432094.00000000, 1436740.00000000, 1441255.00000000, 1441607.00000000, 1464858.00000000, 1467416.00000000, 1470988.00000000, 1472217.00000000, 1473757.00000000, 1477943.00000000, 1481196.00000000, 1488349.00000000, 1490899.00000000, 1492676.00000000, 1496565.00000000, 1500532.00000000, 1502921.00000000, 1506295.00000000, 1514093.00000000, 1514795.00000000, 1515725.00000000, 1527569.00000000, 1544983.00000000, 1547453.00000000, 1548058.00000000, 1571510.00000000, 1584944.00000000, 1597491.00000000, 1611854.00000000, 1612204.00000000, 1622162.00000000, 1624192.00000000, 1632796.00000000, 1651379.00000000, 1654737.00000000, 1654775.00000000, 1661788.00000000, 1667698.00000000, 1675121.00000000, 1689287.00000000, 1692789.00000000, 1696192.00000000, 1727315.00000000, 1735709.00000000, 1736720.00000000, 1741631.00000000, 1750109.00000000, 1761680.00000000, 1765666.00000000, 1765971.00000000, 1771011.00000000, 1771068.00000000, 1786556.00000000, 1797929.00000000, 1798429.00000000, 1798848.00000000, 1801897.00000000, 1802712.00000000, 1809722.00000000, 1819935.00000000, 1820491.00000000, 1820986.00000000, 1823637.00000000, 1829345.00000000, 1837760.00000000, 1845212.00000000, 1845481.00000000, 1850392.00000000, 1861034.00000000, 1871950.00000000, 1872794.00000000, 1876997.00000000, 1878381.00000000, 1881524.00000000, 1890779.00000000, 1894865.00000000, 1895201.00000000, 1898721.00000000, 1902962.00000000, 1905678.00000000, 1911031.00000000, 1915927.00000000, 1917133.00000000, 1924548.00000000, 1932845.00000000, 1935467.00000000, 1951285.00000000, 1954558.00000000, 1962000.00000000, 1976917.00000000, 1978394.00000000, 1988174.00000000, 1995526.00000000, 1996010.00000000, 2000179.00000000, 2018229.00000000, 2024394.00000000, 2029336.00000000, 2039325.00000000, 2053375.00000000, 2058556.00000000, 2058712.00000000, 2058955.00000000, 2061287.00000000, 2071454.00000000, 2076281.00000000, 2078817.00000000, 2089150.00000000, 2089606.00000000, 2089735.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000
