,mu1,lam1,mu2,sigma2,mu3,sigma3,w1,w2,w3,score,Target,Stimulation
0,0.02444832679767779,0.023247214007732813,0.08147130925330502,0.13638574941561468,0.3905173265043059,0.35290523120928324,0.9999999916071788,6.255796121862083e-09,2.1370251544558116e-09,0.041025211142455276,0.0,1.0
0,0.024130003697651992,0.023171927540145826,0.08479843386492084,0.1756042799372729,0.3922963864896034,0.35635245829031637,0.9999999594013539,3.140765901319259e-08,9.190987090405392e-09,0.04103438906957857,0.0,1.0
0,0.024191135906274988,0.02298336797912242,0.07998760728828427,0.1229194256669147,0.39071702863383606,0.3530997522517749,0.9999999920936496,5.488486674734186e-09,2.417863751015163e-09,0.03887720708264408,0.0,1.0
0,0.02433849491418125,0.023303832603834847,0.08134427396479649,0.13859118242490384,0.3912514783175061,0.35466423431382316,0.999999991006625,6.425578793092245e-09,2.5677960752563848e-09,0.041032930947001556,0.0,1.0
0,0.02425855217420609,0.023075289691669967,0.0836677469765813,0.1585652301739024,0.3920771854729604,0.35472911150265535,0.9999998876228651,8.092017503119945e-08,3.145695988540117e-08,0.041701861874982704,0.0,1.0
0,0.032935577620242726,0.025786636850779716,0.0640564036987924,0.03687021010458423,0.3855985134155919,0.34785270734397417,0.9999999498062692,3.5596411796590665e-08,1.4597319169889308e-08,0.05960035865761304,0.0,1.0
0,0.033895762386852456,0.02360623468588013,0.050658464046491526,0.03699496715073017,0.36116190718691754,0.3346406575550429,0.7064082679910806,0.29359172572900855,6.279910870779564e-09,0.05337026548116797,0.0,1.0
0,0.02962291631954013,0.025026827279692933,0.06836714480522059,0.04876802602632649,0.38654521157394894,0.3464994705497491,0.9999999860031783,8.791541433041772e-09,5.205280385628985e-09,0.05976245191500207,0.0,1.0
0,0.03502928770988596,0.02335106795891819,0.049203616986456,0.027557043576221213,0.37716185442981537,0.34890819058853656,0.7770098547639026,0.22298757396567445,2.5712704228408012e-06,0.03201801928989456,0.0,1.0
0,0.0329783383178924,0.026355203912074337,0.0656888656189445,0.042610007594623946,0.38675305868923565,0.3502326162903464,0.9999999083410727,6.059516631700016e-08,3.106376115884442e-08,0.058111555885083765,0.0,1.0
0,0.04926156714245718,0.026240300155887724,0.04376642870652565,0.06810535742839903,0.32591622982795426,0.22487884235464584,0.6019145917371451,0.3980854005181191,7.74473586052542e-09,0.11854130608689994,0.0,1.0
0,0.04724911986743354,0.02573186835818771,0.04918147504709103,0.06356775983400731,0.32931680282356257,0.2272049463565391,0.5963535393075095,0.4036464543267728,6.365717791104213e-09,0.10303215819962144,0.0,1.0
0,0.052968715375011556,0.026762893309559513,0.04175964090593107,0.07612820179614344,0.31717660228340394,0.18777343769169655,0.5522940521527002,0.4477059213028828,2.6544417021086376e-08,0.14447412013248404,0.0,1.0
0,0.054536475048043244,0.03125690891447318,0.03276304748401988,0.08782986817594265,0.3193524919669825,0.18705963020851432,0.5481909578406838,0.4518089858027098,5.635660629349626e-08,0.16959138969972753,0.0,1.0
0,0.058378507830248144,0.02662208642811207,0.021174603769332185,0.0971591087465987,0.32499189256720734,0.2867404411080931,0.45633410534040825,0.543665849251119,4.5408472666208284e-08,0.2341278599059109,0.0,1.0
0,0.05801863678277167,0.024643231945047223,0.0516865222473599,0.06662866388784938,0.3192730597133181,0.17147344323040054,0.5271407221922686,0.4728586803923296,5.974154018036017e-07,0.1227164640449186,0.0,1.0
0,0.051548475666016426,0.027680314374769963,0.03565006476262126,0.07885992248130153,0.3258103734954635,0.2136050610265289,0.5122446960747176,0.4877552282312116,7.569407084452746e-08,0.1676200463806864,0.0,1.0
0,0.04943377817348629,0.026923111473729253,0.035932483254565266,0.08287162698143537,0.3219076825237447,0.20409057285612595,0.5495646042934276,0.45043538160817714,1.4098395135361511e-08,0.1646044850447254,0.0,1.0
0,0.05266821764023956,0.026304822603524333,0.04950711890436302,0.0680023734469842,0.32508150837594585,0.1931160616883485,0.5589955452900024,0.4410043482574243,1.0645257319104505e-07,0.11560528620879618,0.0,1.0
0,0.050272270093167294,0.025307673596138194,0.05320886838988355,0.06637056287394577,0.3226357830567881,0.19637641292452016,0.5817285956969303,0.41827137831931516,2.5983754565265542e-08,0.10751848257872387,0.0,1.0
0,0.03491272655554904,0.026384539635568322,0.0701452590223656,0.058282591777801165,0.3856085369580428,0.3527233566266764,0.9999996946188776,2.5542240072410805e-07,4.995872159280678e-08,0.06588369400967109,0.0,1.0
0,0.036090306811929575,0.026843095067315262,0.0687554862384782,0.05741587164910327,0.3851089382760378,0.3508425806466194,0.999999439324775,4.843675254603664e-07,7.630769948691491e-08,0.07009473710627345,0.0,1.0
0,0.034480882018133235,0.02629387980479442,0.0691247428435507,0.054779413921989595,0.38548248694298687,0.35306776487965646,0.9999998425898003,1.312940642474854e-07,2.6116135450183252e-08,0.06275425540665958,0.0,1.0
0,0.03669059078696962,0.028578352442748634,0.06716465439497386,0.04886997200686443,0.3850324209918782,0.3521516228373346,0.9999991096733372,7.747032131085269e-07,1.1562344973727155e-07,0.06200511041753254,0.0,1.0
0,0.02517364150838483,0.022888978413187173,0.08333080427572268,0.1604563902507054,0.39156897445416683,0.3562242585232024,0.9999999793814254,1.589331120259459e-08,4.7252634370749346e-09,0.04706005357563958,0.0,1.0
0,0.02535781388936352,0.02348892820260342,0.08222015764510197,0.14859056020867503,0.39102820502547,0.3558577978086717,0.999999989715865,7.98027310356306e-09,2.3038620128846646e-09,0.04224491259015484,0.0,1.0
0,0.02528006852317176,0.02329554179638442,0.08528405004115154,0.1785208353253793,0.3921809549995786,0.35610208991165804,0.9999998187978163,1.4016511147578734e-07,4.103707218874971e-08,0.04630335239853067,0.0,1.0
0,0.025712685754929573,0.023284093233213864,0.08195756976627937,0.14868636467542642,0.39170087188621766,0.3559315410509161,0.9999999890234811,8.072874137991262e-09,2.903644834057659e-09,0.04937867758379422,0.0,1.0
