,mu1,lam1,mu2,sigma2,mu3,sigma3,w1,w2,w3,score,Target,Stimulation
0,0.037844006956076426,0.02437787058287935,0.05450993949801877,0.0353199842843164,0.35704989143130106,0.3230587545119071,0.7492979626137383,0.25070202947006276,7.91619906151326e-09,0.03889627236954363,0.0,0.0
0,0.03638105941382975,0.02497533397148551,0.053463208374275144,0.04164613142114973,0.3607018439096329,0.3315498495419625,0.7124539547541344,0.2875460304883666,1.4757499040451509e-08,0.05178383561229832,0.0,0.0
0,0.035844266577120705,0.02321771651375751,0.052620510183974005,0.039107399072600434,0.3575742433672884,0.3217010281044214,0.7011118038390798,0.298888183607473,1.2553447232940533e-08,0.050694998250781664,0.0,0.0
0,0.03668047932956947,0.02572316160283599,0.052260335661988594,0.038219452590587746,0.3615087106901319,0.3284679488711271,0.7473680909938278,0.2526318992648724,9.741299784455513e-09,0.04302251720253675,0.0,0.0
0,0.036834812365059186,0.024033919017376313,0.05273687048969146,0.03741069386907086,0.3602659840717429,0.33261401612798963,0.7009668143257306,0.29903317806469,7.609579577808868e-09,0.0492080408373291,0.0,0.0
0,0.054131767508520445,0.02880297421292619,1.0890935584182261e-06,0.10974359576403224,0.2868337365742095,0.09241634845553562,0.4890051980884811,0.5109948010849527,8.265662967889048e-10,0.26266614684917733,0.0,0.0
0,0.05973693889792739,0.02706438934035988,0.036592786612009875,0.08499680608619349,0.33131458689880683,0.1698358129357911,0.5069856643234455,0.49299425183274825,2.008384380612841e-05,0.172851161668006,0.0,0.0
0,0.05354304218675291,0.028472897338164663,0.05536335683215143,0.07384113495850668,0.32631635693360717,0.18361766788830122,0.5722515808413969,0.42774808596531405,3.331932889682378e-07,0.1109216553025821,0.0,0.0
0,0.05931573153919804,0.02930141125098291,4.712085697313848e-06,0.11328356543173314,0.29012184562220833,0.09444858401120368,0.42800263989063186,0.5719973289105192,3.119884895073281e-08,0.29326441951307586,0.0,0.0
0,0.05560015002123231,0.026633273641949975,0.0668660159529688,0.06258993525298226,0.31466862327626893,0.1872715551949877,0.5810428124632339,0.41895715857087285,2.8965893268277776e-08,0.0776188912888709,0.0,0.0
0,0.06450252199466505,0.026694713886051928,0.0742693532162526,0.05151052544259981,0.2013678713478958,0.08671582348045655,0.48866258358326925,0.3458734994975564,0.1654639169191743,0.046831771123670984,0.0,0.0
0,0.045913782376133874,0.024957785417462408,0.06715209872239854,0.055571236865694054,0.20000033754369104,0.11163532242995639,0.36243141369818077,0.49035136540750374,0.14721722089431544,0.07540127571040398,0.0,0.0
0,0.0553078215494216,0.024354878975116893,0.06964072562640594,0.050267342452874904,0.20003420633516755,0.09859242514186252,0.41098036597048165,0.40923502717796334,0.179784606851555,0.0573208253199716,0.0,0.0
