,mu1,lam1,mu2,sigma2,mu3,sigma3,w1,w2,w3,score,Target,Stimulation
0,0.11178673978387768,0.04979652672069395,0.04482327201439472,0.09070051581131941,0.20009861771967993,0.22270381858019178,0.3023710692222757,0.41300790837950424,0.2846210223982199,0.18689225294911602,1.0,0.0
0,0.13523730311110016,0.04999993001347568,4.369375312133062e-07,0.12069162967185212,0.20000149447498541,0.21993547858870618,0.26470030514877674,0.47848115185782025,0.2568185429934029,0.2915640315892072,1.0,0.0
0,0.12223989052884349,0.049999999973655396,1.8941434958943053e-09,0.1321409717100454,0.200000456466764,0.24742379217596905,0.2926786745880066,0.49670390581305385,0.21061741959893948,0.2977220902774176,1.0,0.0
0,0.09615415786653614,0.03075232473987639,0.042625512872537304,0.10534540725116867,0.20000797876924065,0.26813281786741794,0.22630527233300118,0.5349382188769956,0.23875650879000315,0.2449841363903379,1.0,0.0
0,0.10210058784597226,0.0499999997991278,8.036573340781825e-10,0.14787828234552214,0.20000163554731853,0.2881210338811513,0.2550323301026949,0.5535247123215102,0.191442957575795,0.3285597066050916,1.0,0.0
0,0.19999878001671123,0.04978042235353362,0.0005686139795124448,0.11851236402298725,0.2000987049251699,0.3116194024893318,0.16874983862904835,0.45330185868284695,0.37794830268810464,0.3299717747022034,1.0,0.0
0,0.07395547569245156,0.030350690649598697,5.777089066748844e-12,0.17305695995139483,0.20000191977501613,0.32211548826211023,0.21420451602429275,0.6350795453075302,0.1507159386681771,0.3631570068074017,1.0,0.0
0,0.14755746324978908,0.03982525018184856,1.3164496869862216e-10,0.16791923123650956,0.20000306411938537,0.33161279442935426,0.24537728264540695,0.5562785415639465,0.19834417579064653,0.3369788768557155,1.0,0.0
0,0.1646570743640863,0.04999999997726221,3.103048994861327e-07,0.17680417353655295,0.2000090110387576,0.2938450086022869,0.19272259870897876,0.45414682226818304,0.3531305790228382,0.3188951210527448,1.0,0.0
0,0.10573906307181545,0.04999999997384137,1.876409925496516e-09,0.21244610767476022,0.20000205662462417,0.42133485297381784,0.11985638348795472,0.5972127407112653,0.28293087580077997,0.39266941672390654,1.0,0.0
0,0.08726318249829285,0.03081577973273889,8.178414701995769e-36,0.2705741516859709,0.20000808232063963,0.44814658819985564,0.16292196391737895,0.6710563055594436,0.16602173052317762,0.3937872868686292,1.0,0.0
0,0.10247964925328035,0.03300988687710617,0.09515676994699226,0.14277611879293264,0.2000102608102406,0.35314297112675724,0.14194925665936517,0.4663369253281354,0.3917138180124994,0.23465893087317652,1.0,0.0
0,0.14115608723743844,0.04153161582887318,1.0540898853005323e-05,0.28479206029841114,0.3285185579966974,0.5721412489565071,0.18712891904528792,0.761864360238394,0.05100672071631804,0.3986937212074498,1.0,0.0
0,0.09308499860105157,0.02730764531626802,4.663404961703841e-19,0.24082856394007782,0.20000041222627338,0.48955605931844326,0.0763665320482356,0.6905153287391532,0.23311813921261107,0.429429438368206,1.0,0.0
0,0.08704578395932497,0.028082266115207172,4.650225339217983e-13,0.21960437639953345,0.20000159068208673,0.4738126603825606,0.04724359233711032,0.6802404684513297,0.27251593921156003,0.43629579447474276,1.0,0.0
0,0.1672409754162149,0.049999999989076636,0.07263983492094933,0.1531397594005684,0.350400616645934,0.29578319210090837,0.2255894627209967,0.485610294037684,0.28880024324131925,0.19234831842164954,1.0,0.0
0,0.05798610871308329,0.027848178859501457,0.05504562012367459,0.05911866676356943,0.3175111300649677,0.17121556076750138,0.5828957443719011,0.4171041931308267,6.249727230001057e-08,0.09150441336630066,1.0,0.0
0,0.08863917603383054,0.02198782827203679,4.071171743731661e-08,0.16039318659564689,0.20000262580835482,0.4046475707205372,0.09751570449240243,0.6270703978168259,0.27541389769077174,0.4053135947863105,1.0,0.0
0,0.13037361515358464,0.04999983277901653,0.03159798491911619,0.11912871780580117,0.20000011364213147,0.27427545919999646,0.26186745177150844,0.5540632828074759,0.1840692654210157,0.2679868813886178,1.0,0.0
0,0.19999999999979506,0.04999999999998756,0.04074630658294581,0.11439457749144545,0.2000000000000065,0.3438217011907517,0.16741715124213685,0.4105579200753378,0.4220249286825253,0.27178184890832796,1.0,0.0
