,mu1,lam1,mu2,sigma2,mu3,sigma3,w1,w2,w3,score,Target,Stimulation
0,0.12187866894037556,0.04999999999999808,1.2124723262890382e-11,0.12999986057260998,0.20000027172189483,0.21446438608053137,0.24973248156600328,0.43392233458541385,0.3163451838485829,0.27764895158693115,1.0,0.0
0,0.08899093632679794,0.0358304607580247,0.13460610005708926,0.16763871016449866,0.30605916617494766,0.4131867825788407,0.19742528583204008,0.5751376832134124,0.22743703095454743,0.17782904825735102,1.0,0.0
0,0.15888602744711278,0.035607239365888416,1.8730665547689513e-31,0.2362293702996869,0.20000754885058533,0.44934684493235383,0.23419802327443184,0.5479385943439853,0.2178633823815829,0.3490723505506004,1.0,0.0
0,0.11409098745058277,0.03513182598004708,0.08889578736786022,0.14733379902653165,0.20000067911436017,0.4307800039196128,0.15380704142293822,0.5173320686522409,0.3288608899248209,0.2516633374328852,1.0,0.0
0,0.1218840453965075,0.05,9.418905734637226e-26,0.27318411526734404,0.20000260465689343,0.5620295345695865,0.20843969903028434,0.6438533194647387,0.1477069815049769,0.3784835498102878,1.0,0.0
0,0.11400406387051093,0.03281485663005926,0.12941657137571336,0.12460214659646138,0.20000053197387627,0.40135356165428737,0.2176851554427181,0.39069321308176513,0.3916216314755167,0.18500234700619453,1.0,0.0
0,0.2,0.04999999999939196,9.078961921366167e-28,0.22266326070367587,0.20000242570350746,0.3853038385674092,0.11631572810761467,0.6644459595233946,0.21923831236899083,0.40300017556734935,1.0,0.0
0,0.10785634199377898,0.033907230607653285,0.03973333774581531,0.2019837043563876,0.3723403077934174,0.360329594083238,0.11125140241659583,0.6875545511674387,0.20119404641596544,0.32571332128811453,1.0,0.0
0,0.1700739017752572,0.026376963402719295,0.0664445194667549,0.13139121226047484,0.20000038930594277,0.35495366864258565,0.12507718656028985,0.4501793088730732,0.4247435045666369,0.26548667641661655,1.0,0.0
0,0.16195587576614479,0.04500879635658206,0.12704944376217325,0.09827465547139816,0.20001222893274936,0.3132231269989698,0.33942555500672933,0.3248886592401359,0.3356857857531348,0.1336454489088263,1.0,0.0
0,0.12279965971555235,0.028561938309016394,0.1059685283985997,0.07896653102072075,0.20000010598936863,0.30173313734780005,0.16305114706239474,0.32224113244287167,0.5147077204947335,0.16959264450942005,1.0,0.0
0,0.09688293654023261,0.0289381483754981,1.0361726719692314e-08,0.20596462888154995,0.20000059903748146,0.4352203631138968,0.09947770296349248,0.6621566484186562,0.2383656486178513,0.41274398073331364,1.0,0.0
0,0.11041329490052523,0.02048159824990106,0.050806737197356504,0.1480073704052332,0.2000036355275433,0.3788249379311875,0.11711085485823976,0.5344392510839021,0.3484498940578582,0.3061930106435535,1.0,0.0
0,0.12451420798459359,0.04999999998976514,5.366225742242898e-10,0.1492524446946169,0.20000877345999693,0.2700923697956967,0.19951550625347703,0.5142497004228095,0.28623479332371354,0.32791829714318255,1.0,0.0
0,0.11791110660755877,0.049999958651481755,1.2014943622753569e-11,0.17018379078102067,0.2000002150206095,0.3780888792587048,0.13706123459632472,0.5431101703011431,0.3198285951025322,0.3717059981390491,1.0,0.0
0,0.09383487537913625,0.04125560524573836,0.06663374838825313,0.12545676429607158,0.2000018651020025,0.31242311122753424,0.24283837205429026,0.4862856447458629,0.27087598319984685,0.22081202914944847,1.0,0.0
0,0.07710634673159328,0.025816341196569892,3.48490616473631e-13,0.2553673204342126,0.4606163718773384,0.37846680525030885,0.17471263770292053,0.697463578893035,0.12782378340404446,0.3675412504158981,1.0,0.0
0,0.14950598977873686,0.024441962725075903,0.10415285136367024,0.09785018797376341,0.20000043088688396,0.30568515549775954,0.12174765540143621,0.38877413804468525,0.4894782065538784,0.19026501180180597,1.0,0.0
