,mu1,lam1,mu2,sigma2,mu3,sigma3,w1,w2,w3,score,Target,Stimulation
0,0.06017969361681439,0.034149319593754154,5.523348063342631e-06,0.1126089920760623,0.25188153549402104,0.04293662793722621,0.5731538767364591,0.42684612325221605,1.1324797488744215e-11,0.21869081161015436,1.0,1.0
0,0.057251833259575335,0.026466373242281002,0.06225609438448784,0.04638361367354032,0.2000001315006977,0.06691279402116096,0.5525832379504806,0.3752286011865547,0.07218816086296481,0.055888943481633896,1.0,1.0
0,0.0629318036551893,0.0326233535687873,0.004975434234020009,0.10739131436059486,0.3398324068294789,0.21451402069354003,0.6060606869139268,0.39391903957436397,2.0273511709222755e-05,0.19505184799627698,1.0,1.0
0,0.060666478657130235,0.03221415313502659,3.1933750815845242e-06,0.11074684046252993,0.28715948871642866,0.11076773932789516,0.5905282004548045,0.4094717964327676,3.112427939105861e-09,0.21019785813809638,1.0,1.0
0,0.06290326300588213,0.03217309754317399,0.04828541387584489,0.09316365226667497,0.33311501367296426,0.16810428747137693,0.5996724036904565,0.4002874780120498,4.011829749376394e-05,0.13337493225797153,1.0,1.0
0,0.11899916953718569,0.03889294490077045,2.072919648455068e-11,0.21506637446092963,0.20000181487655222,0.46269885541004446,0.22098630960056306,0.5830368664348099,0.19597682396462707,0.36115609694687256,1.0,1.0
0,0.0955704098558884,0.036668522158531475,0.11696748537856834,0.138293413553607,0.2000009601940146,0.4084234230651622,0.22912576844350915,0.5009955667409709,0.26987866481551986,0.18797531441080234,1.0,1.0
0,0.09369206427873465,0.05128119870750405,7.517635347965869e-07,0.20227132427618774,0.3697292200387621,0.3394588711153796,0.2726088154783561,0.5669049575050337,0.16048622701661022,0.3092900113055411,1.0,1.0
0,0.08402625522851041,0.029123835518124547,0.10791710384070892,0.10105283724807239,0.20000049024482816,0.32831808488491093,0.20907866814216644,0.3476378267719424,0.4432835050858911,0.17998807070416073,1.0,1.0
0,0.14361449245138355,0.05633228377816078,3.099920856587349e-07,0.20464501100946336,0.20000656256898197,0.4146058345188187,0.44816286644619363,0.3607842544227319,0.19105287913107466,0.24379973463264357,1.0,1.0
0,0.08871782399039975,0.08576978525390203,3.100515759501355e-06,0.2072425004276965,0.4613865896976561,0.26432449885311815,0.1622342422903104,0.6667442080159258,0.1710215496937638,0.3451110147161188,1.0,1.0
0,0.2,0.1,0.0,0.21976454881705548,0.5618328927436613,0.20013819081789652,0.2609763391790628,0.6372054604974493,0.10181820032348787,0.32268753331409705,1.0,1.0
0,0.14112587852795241,0.06979360643846287,0.00011004672474610106,0.19154516323388104,0.20012406727249832,0.3961440591988148,0.17813636502172187,0.6115369876399736,0.21032664733830464,0.37466688483483773,1.0,1.0
0,0.08235997000201875,0.030309443477241356,2.0304581012803112e-37,0.2327083091327764,0.20000911258219736,0.4152776530018639,0.1161022738945922,0.7350572908438986,0.14884043526150922,0.41940478222290545,1.0,1.0
0,0.10778723941321644,0.05620537806077385,4.615874890612162e-15,0.2047737637344495,0.20000107540120468,0.3640600611183072,0.24071876436544565,0.505105189792116,0.2541760458424384,0.33054227868790875,1.0,1.0
0,0.10045006620298409,0.03849837521055385,0.11382283237374356,0.13996283510909363,0.2000004417501033,0.39127302405853054,0.1982705526618281,0.5348750188999453,0.26685442843822665,0.19669658001929383,1.0,1.0
0,0.09265702883374746,0.044599388870318786,2.1972774327925857e-50,0.2694959710309713,0.599989115494964,0.28019666853673564,0.2210949905949556,0.7062157661292673,0.07268924327577721,0.3578487518741907,1.0,1.0
0,0.14330349228504075,0.039547503787557135,0.09764132930951624,0.09033946439915261,0.20000021167336254,0.2781166264701543,0.23317243831627282,0.31091518942290397,0.4559123722608232,0.1601548366458044,1.0,1.0
0,0.08110845059629428,0.0415864729158786,0.008048891990729052,0.18580437727617719,0.3198236035915557,0.2885432798811671,0.1595188761213108,0.5863936087985966,0.2540875150800926,0.32163306700828487,1.0,1.0
0,0.09078152940141164,0.0750326411907416,0.10348373372346026,0.13857216852455562,0.20016912088040936,0.41868723987760925,0.16940199138465142,0.4666206097520886,0.36397739886325997,0.2253288888095692,1.0,1.0
0,0.11397791523817678,0.049311293363651386,4.7130668085452495e-12,0.21439880379470394,0.200002398255321,0.4354845245602229,0.20969279955284625,0.5840215715979931,0.20628562884916077,0.36243284149703636,1.0,1.0
0,0.11385716704650622,0.02849341896852441,0.11689084828289548,0.11271231841294861,0.20001102250106806,0.3227479947986246,0.27281769851359633,0.4413433626432501,0.28583893884315364,0.14997367942058454,1.0,1.0
0,0.11878349310890282,0.0469302304638661,0.07126782092032562,0.08762481890588118,0.2005552722957487,0.23251245177374807,0.23840816512390892,0.44396188942432013,0.3176299454517711,0.1596081128103537,1.0,1.0
0,0.07879753752430772,0.03382870651083672,0.0703369331457118,0.05263532406121263,0.2000001187657671,0.11156190848501445,0.4515314283156352,0.3453909073303462,0.20307766435401842,0.056162480813924526,1.0,1.0
0,0.06503535140591288,0.035125458011231736,0.06251111417676737,0.07514728126989188,0.2000005792453277,0.18016385117011763,0.371381626239246,0.4317079464876379,0.19691042727311614,0.12192569761065733,1.0,1.0
0,0.08022631086189315,0.03489208166672572,0.05724193776040443,0.06256198118964507,0.20001727840940983,0.13050855032137065,0.3940578305839042,0.4046797141425132,0.20126245527358255,0.10005677004836808,1.0,1.0
0,0.07342967915703608,0.030236674242643955,0.06746688229818928,0.07913305183215326,0.2000006647208938,0.19052043662280518,0.37915552347066905,0.4898282055084978,0.13101627102083324,0.1276799233906543,1.0,1.0
0,0.06811885499732866,0.031195374948307507,0.054087946379008434,0.08397676644747433,0.20000073529524603,0.1679450554599507,0.3416393412384863,0.49413394965444496,0.1642267091070688,0.1545925684237761,1.0,1.0
0,0.08468995215100816,0.033519306400916264,0.06840186618321029,0.0619136295354137,0.20000053782828908,0.12163884635129073,0.47050882012624407,0.3576783613827895,0.17181281849096636,0.07642937154635601,1.0,1.0
0,0.08190280586559749,0.03376700536786343,0.062362002254869625,0.059208753560477854,0.20000015204020427,0.12439464080433757,0.37382468715318923,0.4250660514212372,0.20110926142557353,0.09061923262632021,1.0,1.0
0,0.12313737026071414,0.03126750785322018,0.06123642856435645,0.10033243284458318,0.2000003212280394,0.2837062159384066,0.2296134324033929,0.4550086828088882,0.3153778847877189,0.20500319604244302,1.0,1.0
0,0.07934867447005571,0.02904925754281115,0.06929702219845651,0.04256038952555495,0.2000000606861152,0.10412207096813142,0.40305333267139587,0.35902307413043877,0.23792359319816533,0.04079359541019417,1.0,1.0
0,0.061140502452308315,0.033850094238562785,0.06227304505158696,0.0796435634507015,0.2000014834560505,0.18927978423872027,0.34508270551254966,0.4935210006868774,0.16139629380057305,0.13725830381205625,1.0,1.0
0,0.06986017981076252,0.02652607516633015,0.0649644139500233,0.05774725103576384,0.2,0.12646402790071443,0.3710917814979643,0.38666252770367576,0.24224569079835997,0.08263907796515407,1.0,1.0
0,0.1999999999999992,0.07349246282550317,2.9143687439553016e-11,0.19781546904085204,0.20000276036210957,0.3655137531539524,0.21021085958557406,0.49361358432223607,0.2961755560921898,0.33740623299061434,1.0,1.0
0,0.10259073578586825,0.06520765497835694,2.470330117536552e-20,0.20369790905860774,0.20001601578821812,0.4179424508609452,0.23384886131681124,0.5886532813843832,0.17749785729880557,0.35448245356171176,1.0,1.0
0,0.12592266202071842,0.05950652638091192,5.840324388418494e-09,0.1137186326065061,0.20000039271212217,0.24142471085956163,0.24459010003521767,0.4950564359201689,0.2603534640446134,0.3067000407053299,1.0,1.0
0,0.14385944331087783,0.04663738925443064,1.6635662659458365e-122,0.21595961630088087,0.20000154745478102,0.36163470256500796,0.2401965604634266,0.5171289366185723,0.24267450291800105,0.3326779737653618,1.0,1.0
0,0.07945368978839817,0.02960853832803052,5.075436844715844e-99,0.23691625126537227,0.5999929035499804,0.33356080120223536,0.13990679319095814,0.7887403993427586,0.0713528074662832,0.40172009402775877,1.0,1.0
0,0.11624903820074278,0.07381733224262921,5.7540393788781355e-67,0.24119611804831284,0.2000028392215514,0.42422129984220075,0.23995770629664737,0.5845358925893113,0.1755064011140414,0.35153875317534905,1.0,1.0
0,0.14216282354106882,0.02381175490699321,1.2587475971965481e-20,0.20475751379373774,0.20000873891440124,0.3767044636698545,0.13134396262305942,0.6239854858498916,0.24467055152704908,0.39082519201326144,1.0,1.0
0,0.12694648329523264,0.03329577034847938,0.09240591117911062,0.1008817504670462,0.20000054932946504,0.31738448537011815,0.1996050478182842,0.3724169689637861,0.4279779832179297,0.1887545658118309,1.0,1.0
0,0.15113079420700923,0.07849998598834981,2.1069816145993555e-26,0.22946918701405938,0.4655298831239442,0.2549227059634476,0.3084217889270936,0.5462811640986962,0.14529704697421028,0.28104745785916796,1.0,1.0
