,mu1,lam1,mu2,sigma2,mu3,sigma3,w1,w2,w3,score,Target,Stimulation
0,0.03569355338361527,0.026553948473621736,0.059623608532345246,0.03942648732567757,0.38986918653959396,0.34936027275973247,0.999991993237358,7.100101349548742e-06,9.066612923235879e-07,0.06063636579327525,0.0,0.0
0,0.03570553718679934,0.02723645299517964,0.06626888793153006,0.05364095349592595,0.3879598676667807,0.35300828461802997,0.9999998531465366,1.1272037611027992e-07,3.413308742906751e-08,0.06029988989962931,0.0,0.0
0,0.035359106320648655,0.026795006504941495,0.059707238896021614,0.042384291971011887,0.3908642493588407,0.3528846849376667,0.9999964394901072,3.104637642608361e-06,4.5587225019753753e-07,0.0667630627705359,0.0,0.0
0,0.03505554397472885,0.02818536347203091,0.07057747451664018,0.07429518015769714,0.3871409984103904,0.35578473685344975,0.9999993633696037,5.545351810742371e-07,8.209521525103737e-08,0.06110229501505904,0.0,0.0
0,0.035795979702469,0.026663871591026286,0.06022125852459298,0.04292972611874472,0.39022757229779736,0.35212313823450203,0.9999896936201575,9.225966195249949e-06,1.0804136472817392e-06,0.06079009571192595,0.0,0.0
0,0.05196167400545272,0.028421143115847022,0.03036811399719913,0.07811189338311426,0.32022678854819586,0.19714217043678503,0.5790469182408523,0.4209530703248454,1.1434302386560539e-08,0.15555180946656103,0.0,0.0
0,0.051125739981884924,0.02743774724276171,0.04914913953104014,0.06391476788633031,0.32631683465457295,0.20537552535354986,0.6079436625387142,0.3920563226421535,1.481913213334025e-08,0.10275877319013332,0.0,0.0
0,0.046529806848974016,0.026623489290377833,0.05783677641009444,0.051779254171778075,0.3419830999515428,0.2726109515849702,0.6281837474791032,0.3718162266512738,2.586962289740594e-08,0.0712655835841059,0.0,0.0
0,0.051141008613782596,0.02601842457442745,0.035605392333147114,0.07962881929664563,0.3235969180841297,0.20594225282549672,0.5259488693093651,0.4740511050046131,2.5686021695620378e-08,0.16522210916855523,0.0,0.0
0,0.04719106921529347,0.02551829118481446,0.06029020777052432,0.052144636800193676,0.33415877452935827,0.252305073897841,0.6201188581828795,0.3798811341110581,7.70606254723385e-09,0.06547425407862267,0.0,0.0
0,0.0569248013351141,0.029179209011731395,0.0009978528378033669,0.11755540138902784,0.32999099537162613,0.1880222148260723,0.46174000604338705,0.5382511188996281,8.87505698472899e-06,0.274167130750294,0.0,0.0
0,0.05982904637148576,0.026611853001832282,0.0509069241541463,0.07632926044742708,0.32136695765285184,0.17274694255066372,0.5173481264957349,0.48264960448463656,2.269019628472606e-06,0.13638050496663245,0.0,0.0
0,0.05528096725473208,0.027444303547961516,2.864177354086329e-07,0.1171693398786333,0.2663922268639431,0.053284464938093926,0.47491826992123226,0.5250817254943705,4.584397318402625e-09,0.26982367220059367,0.0,0.0
0,0.05444551712860948,0.02574202258559677,0.06343294632935798,0.052441310981371496,0.2000005634304951,0.0937322422215636,0.4449858459289675,0.4359958861782616,0.11901826789277094,0.06743507183907618,0.0,0.0
0,0.06294037156972998,0.03166116910028865,0.05924956331719632,0.06035066651845183,0.20026842571285022,0.10009902586686711,0.42652824861389266,0.422999193435068,0.15047255795103934,0.09083063704997182,0.0,0.0
0,0.061715459449946886,0.03098917338984147,1.0598474938270313e-05,0.11801938599493231,0.30873269554777977,0.10189846115692361,0.43412812079785923,0.5658703347408135,1.5444613273308907e-06,0.2895818524957707,0.0,0.0
0,0.06313649920642626,0.034839079902611,4.617342105816776e-07,0.10950121318707244,0.26027426625285033,0.05001118456597244,0.5373858380265552,0.46261416180202963,1.7141519825327236e-10,0.236966090906744,0.0,0.0
0,0.053584501323824155,0.028073844665990534,0.036367856429366976,0.08747245021919353,0.31358640190056,0.1674946217969808,0.5174433798796899,0.48255657343835334,4.668195693365751e-08,0.17149988994847826,0.0,0.0
0,0.05453201310656716,0.02761892718705573,0.03901450262554949,0.08260873166973783,0.3147063502966768,0.17174961620812812,0.5138747505151163,0.48612519316831704,5.6316566591156385e-08,0.17114344970192263,0.0,0.0
0,0.06357758415099918,0.0303148332518701,0.001292604675111789,0.10448996473758163,0.316576540799054,0.14116836322445142,0.4700978928799092,0.5298989084315469,3.1986885438112602e-06,0.26951269765063696,0.0,0.0
0,0.04858228232998524,0.026265704634549684,0.036579771787350036,0.07686610518295028,0.33500585897072266,0.2621190057978015,0.607017612666019,0.3929823804969713,6.837009809312099e-09,0.13743764560300895,0.0,0.0
