,mu1,lam1,mu2,sigma2,mu3,sigma3,w1,w2,w3,score,Target,Stimulation
0,0.07938183941139779,0.041251189771430226,7.895870765015204e-44,0.15914107193442265,0.20006380431164317,0.32808984261030466,0.49703186233935603,0.46496102258107536,0.0380071150795687,0.24673194838758036,1.0,1.0
0,0.08539888075836427,0.036113549651290204,0.050085491349682876,0.07620686633768663,0.2000031259709711,0.18414492087260875,0.4832938343757016,0.36556688562313955,0.151139280001159,0.12830320349755253,1.0,1.0
0,0.08854626709663842,0.043968298730520876,0.04204388672573062,0.08531193002628071,0.2004605237911092,0.15600694982285762,0.5217683055062081,0.33107234188958523,0.14715935260420668,0.1223732669349272,1.0,1.0
0,0.09930171501895718,0.03549288250284475,8.300886279532553e-07,0.13272214597322238,0.3610084758883589,0.05475242695655444,0.503979537235838,0.45881653934363725,0.037203923420524775,0.23396191184875165,1.0,1.0
0,0.10572252526775683,0.04473777925858531,1.167658821351809e-06,0.10551129179384822,0.20000004764063045,0.17353261848948354,0.47181401152829894,0.40352279116397205,0.12466319730772915,0.22239107214658607,1.0,1.0
0,0.12463440877259874,0.06794572352180163,0.057874177476692316,0.20901835554185094,0.20000579896469975,0.49800849485981347,0.23298570452176173,0.6160141835937748,0.1510001118844634,0.29675028695397976,1.0,1.0
0,0.08267447856229168,0.03135095951828938,0.07236566147438503,0.16621579755771884,0.20001289029265484,0.3919068938174438,0.12297723214234288,0.6121374948561326,0.2648852730015246,0.28873198283273716,1.0,1.0
0,0.13554095493926674,0.03737498280178657,0.11456697654579069,0.10593073273638082,0.2000000967675271,0.3637178276917962,0.20412790415696042,0.3874893465357526,0.40838274930728696,0.17760496166831508,1.0,1.0
0,0.12926925352694416,0.07723312052848888,1.9000871874744529e-22,0.22036722938468234,0.20002673454389863,0.4541209198911343,0.20468942669150308,0.5850568750912327,0.21025369821726428,0.36628840698730386,1.0,1.0
0,0.11251093337466207,0.04635716699785774,0.11919704016582316,0.12446239836302263,0.20000032130809925,0.4093414374660238,0.23803266565006473,0.3946513031300968,0.3673160312198385,0.1912014043909007,1.0,1.0
0,0.09527712184480722,0.04054224954556767,1.7347921850060397e-10,0.23107628071823383,0.20001592982219438,0.4281973688890906,0.07953972191324692,0.709390370574151,0.211069907512602,0.42651445910690855,1.0,1.0
0,0.16943182684762934,0.06118316501764373,1.5142873285074094e-71,0.2266780102726988,0.5999902823730803,0.2405674599248175,0.16913391016510954,0.7217952048600095,0.10907088497488096,0.36542329635834736,1.0,1.0
0,0.08821623339445628,0.023708384882646764,3.480079684404733e-08,0.19552334290936635,0.20000088057666304,0.39864344471352625,0.06290940898175501,0.6909440121956949,0.24614657882255003,0.42724296507541876,1.0,1.0
0,0.11007888360609215,0.03838110770100143,4.1347723285103633e-07,0.2424571624247539,0.200000000012461,0.5179968799005982,0.13401105123647286,0.7000727125994611,0.16591623616406587,0.4122253912782309,1.0,1.0
0,0.2,0.07251866468071871,1.9218081391730306e-37,0.19172565418022872,0.20000166199323155,0.32670199729003613,0.19399994905144552,0.5141827951680162,0.29181725578053835,0.3401782823767937,1.0,1.0
0,0.14234777146702016,0.041052065862525695,0.11038932389886441,0.08315430703178385,0.20000076403300007,0.29323806176236356,0.2229255483584841,0.28561591711129397,0.491458534530222,0.1587375215623998,1.0,1.0
0,0.12860148498732968,0.031050181355931506,0.05733711539366557,0.163284895707003,0.20000123892945573,0.34328309169534255,0.24172480608258837,0.44934702336860016,0.30892817054881144,0.25517066105024444,1.0,1.0
0,0.12139686051135781,0.04457256686165348,0.06700831825122018,0.1591190142619246,0.2000292862728503,0.34548198362185667,0.23476249756632497,0.4192951142707434,0.3459423881629317,0.24293250824310994,1.0,1.0
0,0.151469452402585,0.05318832539635193,0.08269888292865347,0.17170905296988104,0.38155686523967164,0.3202355736679138,0.23376459676270453,0.5440029227679816,0.22223248046931407,0.20113229984807007,1.0,1.0
0,0.1441931265828036,0.029770189004269886,0.09534286190808568,0.1870407821855688,0.5999992830900893,0.21665535737261443,0.15707727693290013,0.7375856637034508,0.10533705936364908,0.22983341910276844,1.0,1.0
0,0.11586633022234967,0.06634483411083471,8.90314551236171e-134,0.26491724956663576,0.5999985852925744,0.3783183714106186,0.2073270165223041,0.7239262353501182,0.06874674812757774,0.3694239910949123,1.0,1.0
0,0.08832813383917547,0.03715982960318833,0.11517684207471471,0.1503953505138958,0.20295615285663135,0.40831290023464356,0.21849957187099306,0.4553737099633437,0.3261267181656633,0.21024899241248107,1.0,1.0
