,mu1,lam1,mu2,sigma2,mu3,sigma3,w1,w2,w3,Target,Stimulation
0,0.094136031750385,0.056925306325524304,0.054282826697449174,0.1747800151181596,0.48786486320014677,0.2417361806494612,0.2575489699656423,0.6143768173976348,0.1280742126367229,1.0,0.0
0,0.1083206610281178,0.03778464817172553,0.07196257909994681,0.11880106748135408,0.2000000014705877,0.31189954490242006,0.24544780100868885,0.4215544839187208,0.3329977150725903,1.0,0.0
0,0.1799039282323096,0.08511487979496939,0.08037664275792822,0.12507765489283618,0.20103506796836187,0.29990202823738527,0.2080667555798048,0.35381276784829224,0.4381204765719029,1.0,0.0
0,0.14176894620098934,0.04835058364072478,0.14032356029972048,0.1432101615762308,0.20000045353765908,0.39959515154001196,0.21661728146185225,0.49083977363212244,0.2925429449060253,1.0,0.0
0,0.13675650567409653,0.03970082746592242,0.09134901879088872,0.1103138662484397,0.22551939235616805,0.326453801082984,0.16865214532685538,0.42315586576147407,0.4081919889116705,1.0,0.0
0,0.157390378162711,0.04128557790452545,0.13131383726580503,0.1101124514843471,0.20000180708653148,0.34814292590426277,0.2378759385828203,0.34997197255224205,0.4121520888649377,1.0,0.0
0,0.1078297631014994,0.03198320080352121,0.09377132178756717,0.05430059947754316,0.20000014721001863,0.17538801938226195,0.4056557698320416,0.28430197011548264,0.3100422600524758,1.0,0.0
0,0.15468260564971015,0.032952294574715366,0.09601058064425813,0.06476538303811247,0.2,0.26157822570192724,0.2922427737385471,0.2940377357132384,0.4137194905482145,1.0,0.0
0,0.12258932287723505,0.036632023761486616,0.10050916041832886,0.09789188071510822,0.2000003648906019,0.3290973277142842,0.2137173658925333,0.37067342003716197,0.41560921407030477,1.0,0.0
0,0.17999986132536097,0.06201522236667813,4.2660245649837423e-57,0.14712842272499277,0.20000000000419796,0.27809943941575355,0.2560384038950307,0.37640817747721506,0.36755341862775426,1.0,0.0
0,0.13283534962985136,0.040877945830246634,0.09248725857652174,0.16329564805875033,0.20000370671908113,0.39038361315570524,0.25017350268702404,0.5494546576052044,0.20037183970777162,1.0,0.0
0,0.08093672223042891,0.03264682788848655,0.0815754291962818,0.07445789414369255,0.20001500501491146,0.19941661911494166,0.3300761549254243,0.4055450601757794,0.2643787848987963,1.0,0.0
0,0.1465942267536568,0.029162109591824734,0.04597255069251677,0.16543528516261558,0.20000244399759834,0.37188836823061977,0.18761957755531786,0.5367457970186853,0.2756346254259968,1.0,0.0
0,0.1799999990468038,0.02820931751841402,0.09102786723643953,0.07007096897657984,0.20008899741758124,0.294408817521129,0.16076674247533998,0.35135262714981197,0.48788063037484797,1.0,0.0
0,0.08878528516779433,0.027420221344844117,0.0696902959481879,0.06203313215179512,0.20000078745335417,0.14460163397199832,0.3135376682595546,0.43744498708728635,0.24901734465315908,1.0,0.0
0,0.08466685191770569,0.03847105891877735,0.06910627130184992,0.1031054173714754,0.2000388403827589,0.21934986014855554,0.37195345100289745,0.4064909973767223,0.22155555162038035,1.0,0.0
0,0.08315875766010873,0.029979366234170617,0.030056754275629035,0.13351523166464013,0.45381464816453937,0.0849130106249922,0.3101388450072758,0.6584460591474773,0.031415095845246925,1.0,0.0
0,0.09843908159573211,0.04245104439891921,0.10702478409208853,0.14479327897687283,0.20000142424550504,0.43612918506419834,0.1675674308751379,0.490379868810738,0.34205270031412416,1.0,0.0
0,0.12408737107079336,0.04117424321213792,0.08994833743894376,0.16650126552568842,0.20000689293181606,0.36001525884792274,0.2731864121260757,0.5198255787230798,0.2069880091508446,1.0,0.0
0,0.13246743618128007,0.031720712318338264,0.07306359102862306,0.09483762308536595,0.20004973855035524,0.2601969081065533,0.1803911481879491,0.3927001155249316,0.4269087362871194,1.0,0.0
0,0.12608412871811195,0.03550140094687819,0.09302169445769923,0.10653050608484844,0.20000180567748957,0.2871798442829293,0.21017025144632892,0.4381232517360422,0.3517064968176289,1.0,0.0
