,mu1,lam1,mu2,sigma2,mu3,sigma3,w1,w2,w3,Target,Stimulation
0,0.021904070075730094,0.02178331065554184,0.04049906046053166,0.01883754874691334,0.30458217834795953,0.403602505559216,0.8685092155259403,0.13149077166692497,1.2807134750155072e-08,0.0,1.0
0,0.02228602718002984,0.021595418049020206,0.03774639976996468,0.016121837473546372,0.3028105163192291,0.4447493114502637,0.883909704673503,0.1160902560685741,3.9257922768883155e-08,0.0,1.0
0,0.021990280176489956,0.02147670945832408,0.03936495126928471,0.017301112209080455,0.2971985047912501,0.451701471374592,0.8771145020962149,0.12288545315852632,4.4745258682320334e-08,0.0,1.0
0,0.02242131638316711,0.021830553952760737,0.03881232359298855,0.016959784403293834,0.31111302222154513,0.43036107640000265,0.8865384835669221,0.11346150303199924,1.340107874715017e-08,0.0,1.0
0,0.02178600163484479,0.021756832756883317,0.04049778743619041,0.019513700530308393,0.3100639221959705,0.4330203049097951,0.8740011135217838,0.1259988394210904,4.705712578012125e-08,0.0,1.0
0,0.02851743836956091,0.022830675633376,0.04721334879193415,0.027976800095832238,0.32937604325923725,0.3819490122350405,0.7945945224853017,0.20540547175826296,5.7564352851615265e-09,0.0,1.0
0,0.033894768330590186,0.02360637183417302,0.05065203656657077,0.03699475114029542,0.33948056150436046,0.33904246394523196,0.7063799653846544,0.2936200295882914,5.027054017007251e-09,0.0,1.0
0,0.026350332185345507,0.022144245744128394,0.04249645291723418,0.021610264369946553,0.3152692097372666,0.3968647137671988,0.8123013957646491,0.18769859301837385,1.1216977090555132e-08,0.0,1.0
0,0.0350291145827919,0.023352088574722086,0.049199104690825814,0.02755993911979357,0.3330026163666923,0.36204824166706817,0.7770222422143939,0.22297774953364996,8.251956168983716e-09,0.0,1.0
0,0.02890669030499595,0.023513150508699367,0.04768386411084266,0.027305273032335382,0.3318964988874328,0.39070428231444804,0.8084259774067005,0.1915740038289263,1.8764373229599515e-08,0.0,1.0
0,0.04926525793789162,0.02624156966594615,0.043764763371284834,0.06810539547513611,0.3224142915342059,0.24653500006214454,0.6018661372104631,0.3981338354314628,2.735807410171155e-08,0.0,1.0
0,0.047242121772607025,0.02573119420465687,0.04921386514519751,0.06354951197895778,0.3306283694220332,0.23918785025755002,0.5964154935870467,0.4035844592671427,4.714581050176956e-08,0.0,1.0
0,0.05296877334998001,0.026761572412653558,0.04179335723762879,0.07611452701952642,0.3123974979084242,0.18812455767882344,0.5523438774859654,0.44765609504372444,2.7470310137523664e-08,0.0,1.0
0,0.05453764045562789,0.0312570192433978,0.03274652552554831,0.08783460155325601,0.30943083216732414,0.16905768031159263,0.5481337966378574,0.45186613378814594,6.957399658031136e-08,0.0,1.0
0,0.05838114821384645,0.0266235346247699,0.021174299308173317,0.09716191762047663,0.31140466972128833,0.2983648069075542,0.4563336201304564,0.543666357469487,2.240005664322615e-08,0.0,1.0
0,0.05801882271141969,0.02464226920813615,0.05168311034378639,0.06663376057759683,0.3116712631676607,0.1744571594215288,0.5271358342580322,0.47286340216911604,7.635728518217068e-07,0.0,1.0
0,0.05155472756947227,0.02768417175807743,0.03565690632076394,0.07885999383826384,0.3157224014939005,0.20856344718542283,0.5122727569169917,0.48772721704690075,2.6036107465794303e-08,0.0,1.0
0,0.04943241997392095,0.02691599370068187,0.03598987136925907,0.08285955901448704,0.3217033782766219,0.19502271249655165,0.5496147080594551,0.4503852487183063,4.322223845536347e-08,0.0,1.0
0,0.052692076393213265,0.026308750890034156,0.049518349416258586,0.06799331389966128,0.31573274326211503,0.1935089831163834,0.558930218018631,0.4410697434430503,3.853831881715444e-08,0.0,1.0
0,0.0502688953335799,0.02530612028195436,0.053216540102582505,0.06635949295771212,0.32222980188761824,0.19318662556345625,0.5816776681896249,0.41832224988334604,8.192702918308357e-08,0.0,1.0
0,0.030470152373504044,0.02301973389879005,0.04748434969616477,0.029416208384267888,0.32418456554157643,0.38651442426170624,0.7820216688209906,0.21797832445565063,6.723358776885582e-09,0.0,1.0
0,0.0304804329085916,0.0229882990951393,0.04867083404145337,0.031484047109575725,0.3266211449042341,0.3585386152767738,0.7477483253451275,0.25225166004393573,1.4610936799904254e-08,0.0,1.0
0,0.030995301534010228,0.022753257779442607,0.046268510619372774,0.024818063766258107,0.32489967853158347,0.392112632365661,0.7960426091361898,0.20395738783012662,3.0336835513570218e-09,0.0,1.0
