,mu1,lam1,mu2,sigma2,mu3,sigma3,w1,w2,w3,Target,Stimulation
0,0.029999998705345247,0.02867816718894392,0.05000004086228429,0.08620727534611779,0.10000007342018623,0.2589220097819634,0.1879517702191827,0.49022686051775993,0.32182136926305727,1.0,0.0
0,0.029999993078837925,0.02797897057697045,0.06466664775219753,0.07443644508383825,0.10000014110420166,0.23702187309810918,0.17349251881277755,0.525834263346105,0.3006732178411175,1.0,0.0
0,0.02999998988040766,0.027420795633992214,0.05000056479565639,0.0911001625099539,0.10000019041283947,0.2537470332971462,0.17858073981010808,0.5304644849127963,0.2909547752770956,1.0,0.0
0,0.029999996334920224,0.027087034106849563,0.05000002969994127,0.10505626947272291,0.10000005652254472,0.30299235271237757,0.19385549233780497,0.6107712032915142,0.19537330437068082,1.0,0.0
0,0.029999987658201728,0.028185267865301813,0.0500001630890193,0.10096923459620949,0.10000000395397039,0.2871066747775482,0.15931746047811296,0.5783556425317827,0.26232689699010436,1.0,0.0
0,0.029999998456030432,0.03526357515677278,0.05000002188178153,0.12579298133593517,0.10000030938009546,0.3434612439862283,0.15729273572537827,0.6291596754217835,0.21354758885283823,1.0,0.0
0,0.02999999999999952,0.028541065926839596,0.05000000000000963,0.12764765596122374,0.10000058747610115,0.329851105750483,0.18180455989295594,0.6407642269687056,0.17743121313833846,1.0,0.0
0,0.029999991115194885,0.02959117960746472,0.05000000020099042,0.13975055089189561,0.10000000092747659,0.44994515401554314,0.08858295852509586,0.6206385391062709,0.2907785023686332,1.0,0.0
0,0.0299999992501261,0.0294305307199325,0.05000002174183287,0.11721965588292271,0.10000001608798054,0.3975324629863476,0.04873585996046582,0.38945156464220876,0.5618125753973253,1.0,0.0
0,0.029999809320072433,0.0499999999957376,0.07069209744539987,0.16002142094751146,0.10000331448754872,0.5227122170415683,0.1213414900109112,0.561219584641051,0.3174389253480377,1.0,0.0
0,0.029999999976127407,0.03349829198743652,0.05000000089124435,0.08942666137688458,0.10000265338124138,0.2330987803462104,0.19955261953593303,0.48267897239412055,0.3177684080699464,1.0,0.0
0,0.029999999999994476,0.03646099372931791,0.050000000013049904,0.1291250424950161,0.1000017156426918,0.35216771501310346,0.2563384556378585,0.5966632239528075,0.14699832040933403,1.0,0.0
0,0.029999999999764392,0.028384737937900726,0.05000000099424677,0.1222897988751804,0.10000068049424728,0.31966856963149015,0.2306967051818523,0.6198545973052976,0.14944869751285017,1.0,0.0
0,0.029999999895733667,0.0325782885726491,0.05000001750148204,0.10800877881033721,0.10000017541695616,0.2622236469022408,0.1887914021501284,0.6058422558257647,0.20536634202410697,1.0,0.0
0,0.029999991622473434,0.0261443105915075,0.050000332603485104,0.0836194519542424,0.10000000093771363,0.24334665306583408,0.18616257417753862,0.4749286662930957,0.3389087595293657,1.0,0.0
0,0.029999998070223282,0.03605687354493057,0.050000074519592784,0.08672846889708676,0.10000124517482775,0.2596486696518772,0.2152597523457053,0.50427348799024,0.2804667596640546,1.0,0.0
0,0.029999999047252056,0.03927343972943343,0.05000000554867712,0.09003625392133278,0.10000010528811847,0.2608712888320999,0.18779560887223343,0.5344235765336858,0.2777808145940806,1.0,0.0
0,0.029999999997161405,0.04999999999999884,0.050000026400878854,0.1613975502187202,0.10000102651870994,0.4631977838942372,0.10573162325262359,0.5809884396716144,0.313279937075762,1.0,0.0
0,0.029999998866642716,0.03301819923996345,0.05000003274803259,0.08918232565941395,0.10000006223933788,0.25049919958432554,0.19804711537854114,0.5047817467377298,0.2971711378837291,1.0,0.0
0,0.029999961479454853,0.025285479105370844,0.05000005593405968,0.07266156202532226,0.10000000116115793,0.2325612649865605,0.1824735346277154,0.47599130077274254,0.34153516459954203,1.0,0.0
0,0.029999951670363,0.033857445855324575,0.05000029066492087,0.07184694509099354,0.10000001607361525,0.23059089901966312,0.1788132529042231,0.46403512881331116,0.3571516182824656,1.0,0.0
0,0.029999977949351105,0.04999999999999754,0.050000000233396534,0.12676331101849167,0.1000000000000009,0.39838508578089304,0.036548162482027545,0.44517186871672615,0.5182799688012463,1.0,0.0
0,0.029999999997549775,0.04999999999999636,0.05000000335270105,0.18800625269742158,0.10000011997257081,0.4679774492706893,0.08526252329837043,0.5542667349977968,0.36047074170383286,1.0,0.0
0,0.029999999986202664,0.04999999999991439,0.050000031310770375,0.16386096602842973,0.10000091189121502,0.42862402604050537,0.08074033473904116,0.5280352352850252,0.3912244299759336,1.0,0.0
0,0.029999999994596026,0.025110946788024488,0.05000000379687625,0.20953050898153924,0.10000224584968208,0.5007351904053879,0.09612263745511108,0.619956457153965,0.2839209053909239,1.0,0.0
0,0.029999999988842067,0.04999999999999991,0.050000249180644295,0.12396675546917943,0.10000000047771253,0.34359147279058116,0.14253428930482975,0.5292940295281661,0.32817168116700424,1.0,0.0
0,0.029999749896549258,0.025879508757244523,0.05000034621765493,0.0804098128988537,0.1000000121730561,0.23113691329800018,0.17059813126704512,0.49136121742060446,0.33804065131235056,1.0,0.0
0,0.029999981286608603,0.04999999977850343,0.05000000000039808,0.10580525922621917,0.10000000000000003,0.38908507288990846,0.045863600825253155,0.46944368645349066,0.4846927127212563,1.0,0.0
0,0.029999964025393244,0.021531311863800046,0.050000000163723156,0.08558600986838535,0.10000000000171787,0.256242395993855,0.15571533776313473,0.5601047520394927,0.28417991019737265,1.0,0.0
0,0.029999961032559246,0.029306113378394335,0.050000260682281424,0.09357545104381748,0.10000018752889644,0.2562637975304389,0.1861026524329047,0.5269556380918178,0.2869417094752776,1.0,0.0
0,0.02999999654906599,0.027093644273004393,0.05000003563506046,0.10300183376983513,0.10000008820876778,0.2908898742690948,0.20750704355165242,0.5700827543357693,0.2224102021125783,1.0,0.0
0,0.029999994652094904,0.049999999314358216,0.07056899378332691,0.09177286643183902,0.10000000679925712,0.2961913223550891,0.11030988438283755,0.505414815781302,0.38427529983586034,1.0,0.0
