,mu1,lam1,mu2,sigma2,mu3,sigma3,w1,w2,w3,Target,Stimulation
0,0.027334103701628528,0.024528969605945205,0.07231621485662815,0.0363791842820031,0.33061374255422776,0.34555542294774205,0.9999999541621417,3.825496422688863e-08,7.582893890628805e-09,0.0,1.0
0,0.026103463317813148,0.023929083117348007,0.07115992243479094,0.03521918337628051,0.3294740510808339,0.346168253675747,0.9999997028751163,2.8110054582646494e-07,1.602433786568022e-08,0.0,1.0
0,0.026503022533403215,0.024320389682123106,0.06872492430344417,0.02540805497294303,0.32829248734941385,0.3451192225907938,0.9999994328175499,5.547642389503307e-07,1.241821124834757e-08,0.0,1.0
0,0.025799192560078395,0.023857502331817885,0.07266215504503178,0.059393746891611074,0.3324347895099848,0.34750483615972766,0.9999992637761437,6.505144701076565e-07,8.570938623534134e-08,0.0,1.0
0,0.026708568508193024,0.024204162331116715,0.07056122605559034,0.030823562774104262,0.3287138180680488,0.344412827655168,0.9999997401275584,2.4704301997227673e-07,1.2829421625461889e-08,0.0,1.0
0,0.02999989470935003,0.023372766391657043,0.05000000253307837,0.026970015062596324,0.2531441950485872,0.2821607719680897,0.7763435759460562,0.2236564240533521,5.917532070841577e-13,0.0,1.0
0,0.02999997810830022,0.02305553312628542,0.05000004287953415,0.02876766502252498,0.29737758482804755,0.3138932332640173,0.7730278662565353,0.22697212472191458,9.021550227237408e-09,0.0,1.0
0,0.02999860999570462,0.023299634947685263,0.05000000112135304,0.02351691225913355,0.2987501448756737,0.315786900942517,0.8179141145589459,0.18208584621057053,3.9230483452405e-08,0.0,1.0
0,0.029999870630923228,0.023575687770255063,0.05000000000668742,0.030927008469809246,0.23864107371833007,0.2568091456549369,0.7453016113928222,0.2546983886071164,6.119605548999449e-14,0.0,1.0
0,0.029999777080343164,0.023980353827674123,0.05000005811087494,0.028231912608336164,0.28623136728984305,0.3176106221879489,0.7785254007786223,0.2214745917765615,7.444816311380326e-09,0.0,1.0
0,0.029999999891213592,0.022666070753746798,0.050000000056564436,0.0231095945798478,0.10000014208607534,0.06607154601820761,0.48204856615694336,0.25283067966791833,0.2651207541751383,0.0,1.0
0,0.029999996695981183,0.022934699227680412,0.050000000000001134,0.02857312655959072,0.1,0.06923965577705221,0.4817459921839171,0.3164484099867705,0.20180559782931234,0.0,1.0
0,0.029999989134407268,0.0259672138563685,0.05000000033115037,0.03678326047395162,0.1,0.10283312267943308,0.4298570369514561,0.37225316337794967,0.19788979967059414,0.0,1.0
0,0.029999981941603283,0.024151347989844772,0.05000000032320128,0.03423256761651593,0.10000000000599525,0.09322154480972106,0.3946362851131531,0.38896621633551026,0.21639749855133675,0.0,1.0
0,0.029983207230402924,0.02604489363087127,0.050103132024333856,0.041889675573223,0.10012460071495001,0.10892690983887636,0.35275314599324403,0.3920415491395674,0.2552053048671885,0.0,1.0
0,0.029999960394429735,0.024447132270415697,0.050000079720703625,0.043420414505056945,0.10000000002187266,0.10684632708592516,0.34201718203898246,0.402563757403907,0.2554190605571106,0.0,1.0
0,0.029999992821066822,0.02305993461154717,0.05000000002742387,0.03717224983401037,0.10000002913438849,0.09851016851123832,0.41868555417632625,0.37535422575278,0.20596022007089376,0.0,1.0
0,0.029999995008362253,0.02293604582646183,0.05000000000000211,0.025291890526460584,0.10000061871863623,0.07046595371249831,0.5325079551253128,0.2894856064569779,0.17800643841770927,0.0,1.0
0,0.029999994886524647,0.023524646396488498,0.05000000000001513,0.025205725583944932,0.10000008066197791,0.07598150251707228,0.5062601210663932,0.30484830462620144,0.18889157430740544,0.0,1.0
0,0.029999999649749726,0.023356932684714286,0.05000000526584615,0.031312256231620594,0.100000307764374,0.08592665272818303,0.4425903434530411,0.33059632662265903,0.22681332992429998,0.0,1.0
0,0.029999985359641424,0.024966960290989788,0.050000053276234586,0.05418212372396293,0.10000046281578508,0.12816968679700116,0.48017329363843647,0.43858682506682933,0.08123988129473407,0.0,1.0
0,0.029999743370575573,0.024013206465577377,0.05000000261734177,0.04042747705955058,0.2492489197601312,0.23473549164128302,0.7245769980498552,0.27542298772032187,1.422982300401312e-08,0.0,1.0
0,0.02999994873763061,0.025030650619915853,0.050000000002968906,0.03460833810631176,0.25076218026814356,0.2637397188340389,0.7528163826025104,0.24718361739224395,5.245682770890645e-12,0.0,1.0
0,0.029999541479519613,0.02301036141284733,0.05000025900451059,0.02719885911646682,0.2768480004329552,0.2926846428544207,0.7454520325974862,0.2545479647075324,2.6949814961612084e-09,0.0,1.0
0,0.02500413956161222,0.02415489587822004,0.07282566044576813,0.06200445362475457,0.329887009998202,0.34538664186615936,0.9999999558333794,3.8751162006585125e-08,5.415458750970106e-09,0.0,1.0
0,0.02487653699083961,0.023837552956502455,0.07323483137078798,0.07491108447076458,0.33162241538954684,0.34751524170395065,0.9999999702268254,2.5089002941481797e-08,4.684171670962163e-09,0.0,1.0
0,0.025323341351818286,0.02428825646182917,0.0730124768731396,0.05739112875105476,0.3284152612216454,0.34252432339744826,0.9999999751815511,2.161850826729067e-08,3.1999406610092427e-09,0.0,1.0
0,0.025294529880456607,0.024152444205902308,0.07348315833415088,0.09187461590179695,0.3328395303191949,0.34716230186755487,0.9999988670794476,9.556223241680766e-07,1.7729822819474766e-07,0.0,1.0
0,0.025175151011367906,0.024112284838833726,0.07367941603758978,0.11542607710246164,0.3350312109871111,0.34936595193151726,0.9999991505851739,7.000387245322897e-07,1.4937610165034146e-07,0.0,1.0
0,0.024975534509328823,0.02424728463653974,0.07308973348154833,0.0657068437639075,0.3307145683420143,0.34623517177300756,0.9999999680425927,2.7289129729942334e-08,4.668277653067466e-09,0.0,1.0
0,0.025641802180598083,0.024459868862921393,0.0728475949526558,0.050149796711790436,0.3289117958145423,0.34405181382304867,0.9999999607752661,3.4006185251312945e-08,5.218548691241035e-09,0.0,1.0
0,0.02999986508141738,0.024697796146479784,0.05000000500015934,0.04008858377224439,0.24977883848988708,0.24287802106487086,0.7066849586909181,0.2933150389959562,2.3131256752975606e-09,0.0,1.0
0,0.02514124529611813,0.02385869841963789,0.07343664610719668,0.09794504792846104,0.33446959258825526,0.34858383694033435,0.9999979779832704,1.7021548617022607e-06,3.1986186790401503e-07,0.0,1.0
0,0.024858287810004397,0.023660267058931247,0.07308844631067526,0.06104606962544551,0.32927913545465487,0.34477043365996013,0.9999999673267677,2.810038772326372e-08,4.572844531334434e-09,0.0,1.0
0,0.03,0.02468504726772867,0.05000092714959985,0.01,0.10437274454707929,0.04532446090530566,0.9245372564611501,0.0754627435388498,3.46635695181269e-80,0.0,1.0
0,0.02999998629106173,0.023592051040294645,0.0500000000060124,0.024543653597813624,0.2889982184577945,0.30660553661633566,0.806316838228003,0.1936831602475472,1.5244497775397116e-09,0.0,1.0
0,0.02999998598733556,0.023611800151649424,0.050000000000135235,0.03230868419660245,0.2361664440782978,0.26554728223213525,0.7427995168421372,0.2572004831578603,2.5502174299280976e-15,0.0,1.0
0,0.029999995028393144,0.023107802315814947,0.05000000405875419,0.02631175342025012,0.1890760212987741,0.2075883957829991,0.7579664245643057,0.24203357543569437,7.495914437795201e-22,0.0,1.0
0,0.02999990968580065,0.02521793472110444,0.0500010151888391,0.049824795564863876,0.10000097695119044,0.11589616265444581,0.4440993408169624,0.4603076792416244,0.09559297994141308,0.0,1.0
0,0.02999999933701545,0.02311711381580595,0.05000000988047153,0.027399347621225464,0.10000016820638731,0.07354460799913742,0.4773416370258411,0.2739866698126276,0.24867169316153143,0.0,1.0
0,0.029999972483191344,0.022235617666549756,0.050000006129761236,0.026067286421613795,0.10000001401769439,0.0853470881652453,0.3999959152455142,0.30081967678595667,0.29918440796852913,0.0,1.0
